rowid,order,family,genus,species,longitude,latitude,year,source
1118,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-50.2,-29.46,2005,atlantic_camtrap
1119,Artiodactyla,Suidae,Sus,Sus scrofa,-50.2,-29.46,2005,atlantic_camtrap
1120,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-50.2,-29.46,2005,atlantic_camtrap
1121,Carnivora,Felidae,Leopardus,Leopardus pardalis,-50.2,-29.46,2005,atlantic_camtrap
1122,Carnivora,Felidae,Leopardus,Leopardus guttulus,-50.2,-29.46,2005,atlantic_camtrap
1123,Carnivora,Felidae,Leopardus,Leopardus wiedii,-50.2,-29.46,2005,atlantic_camtrap
1124,Carnivora,Felidae,Puma,Puma concolor,-50.2,-29.46,2005,atlantic_camtrap
1125,Carnivora,Procyonidae,Nasua,Nasua nasua,-50.2,-29.46,2005,atlantic_camtrap
1126,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-50.2,-29.46,2005,atlantic_camtrap
1127,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-50.2,-29.46,2005,atlantic_camtrap
1128,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-50.2,-29.46,2005,atlantic_camtrap
1129,Artiodactyla,Cervidae,Mazama,Mazama sp.,-44.8,-22.36,2016,atlantic_camtrap
1130,Artiodactyla,Suidae,Sus,Sus scrofa,-44.8,-22.36,2016,atlantic_camtrap
1131,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-44.8,-22.36,2016,atlantic_camtrap
1132,Carnivora,Canidae,Canis,Canis familiaris,-44.8,-22.36,2016,atlantic_camtrap
1133,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-44.8,-22.36,2016,atlantic_camtrap
1134,Carnivora,Canidae,Chrysocyon,Chrysocyon brachyurus,-44.8,-22.36,2016,atlantic_camtrap
1135,Carnivora,Felidae,Felis,Felis catus,-44.8,-22.36,2016,atlantic_camtrap
1136,Carnivora,Felidae,Leopardus,Leopardus pardalis,-44.8,-22.36,2016,atlantic_camtrap
1137,Carnivora,Felidae,Leopardus,Leopardus guttulus,-44.8,-22.36,2016,atlantic_camtrap
1138,Carnivora,Felidae,Leopardus,Leopardus wiedii,-44.8,-22.36,2016,atlantic_camtrap
1139,Carnivora,Felidae,Leopardus,Leopardus sp.,-44.8,-22.36,2016,atlantic_camtrap
1140,Carnivora,Felidae,Puma,Puma concolor,-44.8,-22.36,2016,atlantic_camtrap
1141,Carnivora,Felidae,Puma,Puma yagouaroundi,-44.8,-22.36,2016,atlantic_camtrap
1142,Carnivora,Mephitidae,Conepatus,Conepatus semistriatus,-44.8,-22.36,2016,atlantic_camtrap
1143,Carnivora,Mustelidae,Eira,Eira barbara,-44.8,-22.36,2016,atlantic_camtrap
1144,Carnivora,Procyonidae,Nasua,Nasua nasua,-44.8,-22.36,2016,atlantic_camtrap
1145,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-44.8,-22.36,2016,atlantic_camtrap
1146,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-44.8,-22.36,2016,atlantic_camtrap
1147,Cingulata,Dasypodidae,Cabassous,Cabassous sp.,-44.8,-22.36,2016,atlantic_camtrap
1148,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-44.8,-22.36,2016,atlantic_camtrap
1149,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-44.8,-22.36,2016,atlantic_camtrap
1150,Didelphimorphia,Didelphidae,Didelphis,Didelphis sp.,-44.8,-22.36,2016,atlantic_camtrap
1151,Lagomorpha,Leporidae,Lepus,Lepus europaeus,-44.8,-22.36,2016,atlantic_camtrap
1152,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-44.8,-22.36,2016,atlantic_camtrap
1153,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-44.8,-22.36,2016,atlantic_camtrap
1154,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-44.8,-22.36,2016,atlantic_camtrap
1155,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-44.8,-22.36,2016,atlantic_camtrap
1156,Rodentia,Sciuridae,Sciurus,Sciurus aestuans,-44.8,-22.36,2016,atlantic_camtrap
1157,Carnivora,Canidae,Canis,Canis familiaris,-45.31,-21.94,2015,atlantic_camtrap
1158,Carnivora,Felidae,Leopardus,Leopardus pardalis,-45.31,-21.94,2015,atlantic_camtrap
1159,Carnivora,Felidae,Leopardus,Leopardus guttulus,-45.31,-21.94,2015,atlantic_camtrap
1160,Carnivora,Felidae,Leopardus,Leopardus sp.,-45.31,-21.94,2015,atlantic_camtrap
1161,Carnivora,Felidae,Puma,Puma yagouaroundi,-45.31,-21.94,2015,atlantic_camtrap
1162,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-45.31,-21.94,2015,atlantic_camtrap
1163,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-45.31,-21.94,2015,atlantic_camtrap
1164,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-45.31,-21.94,2015,atlantic_camtrap
1165,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-45.31,-21.94,2015,atlantic_camtrap
1166,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-45.31,-21.94,2015,atlantic_camtrap
1167,Rodentia,Sciuridae,Sciurus,Sciurus aestuans,-45.31,-21.94,2015,atlantic_camtrap
1168,Artiodactyla,Bovidae,Bos,Bos taurus,-44.63,-22.42,2014,atlantic_camtrap
1169,Artiodactyla,Cervidae,Mazama,Mazama sp.,-44.63,-22.42,2014,atlantic_camtrap
1170,Artiodactyla,Suidae,Sus,Sus scrofa,-44.63,-22.42,2014,atlantic_camtrap
1171,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-44.63,-22.42,2014,atlantic_camtrap
1172,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-44.63,-22.42,2014,atlantic_camtrap
1173,Carnivora,Canidae,Canis,Canis familiaris,-44.63,-22.42,2014,atlantic_camtrap
1174,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-44.63,-22.42,2014,atlantic_camtrap
1175,Carnivora,Felidae,Leopardus,Leopardus pardalis,-44.63,-22.42,2014,atlantic_camtrap
1176,Carnivora,Felidae,Leopardus,Leopardus guttulus,-44.63,-22.42,2014,atlantic_camtrap
1177,Carnivora,Felidae,Leopardus,Leopardus wiedii,-44.63,-22.42,2014,atlantic_camtrap
1178,Carnivora,Felidae,Puma,Puma concolor,-44.63,-22.42,2014,atlantic_camtrap
1179,Carnivora,Felidae,Puma,Puma yagouaroundi,-44.63,-22.42,2014,atlantic_camtrap
1180,Carnivora,Mustelidae,Eira,Eira barbara,-44.63,-22.42,2014,atlantic_camtrap
1181,Carnivora,Mustelidae,Galictis,Galictis cuja,-44.63,-22.42,2014,atlantic_camtrap
1182,Carnivora,Procyonidae,Nasua,Nasua nasua,-44.63,-22.42,2014,atlantic_camtrap
1183,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-44.63,-22.42,2014,atlantic_camtrap
1184,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-44.63,-22.42,2014,atlantic_camtrap
1185,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-44.63,-22.42,2014,atlantic_camtrap
1186,Cingulata,Dasypodidae,Euphractus,Euphractus sexcinctus,-44.63,-22.42,2014,atlantic_camtrap
1187,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-44.63,-22.42,2014,atlantic_camtrap
1188,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-44.63,-22.42,2014,atlantic_camtrap
1189,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-44.63,-22.42,2014,atlantic_camtrap
1190,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-44.63,-22.42,2014,atlantic_camtrap
1191,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-44.63,-22.42,2014,atlantic_camtrap
1192,Artiodactyla,Cervidae,Mazama,Mazama sp.,-44.63,-22.42,2015,atlantic_camtrap
1193,Artiodactyla,Suidae,Sus,Sus scrofa,-44.63,-22.42,2015,atlantic_camtrap
1194,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-44.63,-22.42,2015,atlantic_camtrap
1195,Carnivora,Canidae,Canis,Canis familiaris,-44.63,-22.42,2015,atlantic_camtrap
1196,Carnivora,Canidae,Chrysocyon,Chrysocyon brachyurus,-44.63,-22.42,2015,atlantic_camtrap
1197,Carnivora,Felidae,Leopardus,Leopardus pardalis,-44.63,-22.42,2015,atlantic_camtrap
1198,Carnivora,Felidae,Leopardus,Leopardus wiedii,-44.63,-22.42,2015,atlantic_camtrap
1199,Carnivora,Felidae,Leopardus,Leopardus sp.,-44.63,-22.42,2015,atlantic_camtrap
1200,Carnivora,Felidae,Puma,Puma concolor,-44.63,-22.42,2015,atlantic_camtrap
1201,Carnivora,Mustelidae,Eira,Eira barbara,-44.63,-22.42,2015,atlantic_camtrap
1202,Carnivora,Mustelidae,Galictis,Galictis cuja,-44.63,-22.42,2015,atlantic_camtrap
1203,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-44.63,-22.42,2015,atlantic_camtrap
1204,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-44.63,-22.42,2015,atlantic_camtrap
1205,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-44.63,-22.42,2015,atlantic_camtrap
1206,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-44.63,-22.42,2015,atlantic_camtrap
1207,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-44.63,-22.42,2015,atlantic_camtrap
1208,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-44.63,-22.42,2015,atlantic_camtrap
1209,Rodentia,Sciuridae,Sciurus,Sciurus aestuans,-44.63,-22.42,2015,atlantic_camtrap
1210,Artiodactyla,Bovidae,Bos,Bos taurus,-53.64,-24.86,2016,atlantic_camtrap
1211,Artiodactyla,Cervidae,Mazama,Mazama nana,-53.64,-24.86,2016,atlantic_camtrap
1212,Artiodactyla,Suidae,Sus,Sus scrofa,-53.64,-24.86,2016,atlantic_camtrap
1213,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-53.64,-24.86,2016,atlantic_camtrap
1214,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-53.64,-24.86,2016,atlantic_camtrap
1215,Carnivora,Canidae,Canis,Canis familiaris,-53.64,-24.86,2016,atlantic_camtrap
1216,Carnivora,Felidae,Leopardus,Leopardus pardalis,-53.64,-24.86,2016,atlantic_camtrap
1217,Carnivora,Felidae,Leopardus,Leopardus wiedii,-53.64,-24.86,2016,atlantic_camtrap
1218,Carnivora,Felidae,Leopardus,Leopardus sp.,-53.64,-24.86,2016,atlantic_camtrap
1219,Carnivora,Felidae,Puma,Puma yagouaroundi,-53.64,-24.86,2016,atlantic_camtrap
1220,Carnivora,Mustelidae,Eira,Eira barbara,-53.64,-24.86,2016,atlantic_camtrap
1221,Carnivora,Procyonidae,Nasua,Nasua nasua,-53.64,-24.86,2016,atlantic_camtrap
1222,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-53.64,-24.86,2016,atlantic_camtrap
1223,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-53.64,-24.86,2016,atlantic_camtrap
1224,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.64,-24.86,2016,atlantic_camtrap
1225,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-53.64,-24.86,2016,atlantic_camtrap
1226,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-53.64,-24.86,2016,atlantic_camtrap
1227,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-53.64,-24.86,2016,atlantic_camtrap
1228,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.64,-24.86,2016,atlantic_camtrap
1229,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-53.64,-24.86,2016,atlantic_camtrap
1230,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-53.64,-24.86,2016,atlantic_camtrap
1231,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-53.64,-24.86,2016,atlantic_camtrap
1232,Rodentia,Erethizontidae,Sphiggurus,Sphiggurus villosus,-53.64,-24.86,2016,atlantic_camtrap
1233,Artiodactyla,Cervidae,Mazama,Mazama nana,-53.35,-24.89,2014,atlantic_camtrap
1234,Carnivora,Procyonidae,Nasua,Nasua nasua,-53.35,-24.89,2014,atlantic_camtrap
1235,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-53.35,-24.89,2014,atlantic_camtrap
1236,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.35,-24.89,2014,atlantic_camtrap
1237,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-53.35,-24.89,2014,atlantic_camtrap
1238,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.35,-24.89,2014,atlantic_camtrap
1239,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-53.35,-24.89,2014,atlantic_camtrap
1240,Artiodactyla,Cervidae,Mazama,Mazama nana,-53.37,-24.89,2014,atlantic_camtrap
1241,Carnivora,Canidae,Canis,Canis familiaris,-53.37,-24.89,2014,atlantic_camtrap
1242,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-53.37,-24.89,2014,atlantic_camtrap
1243,Carnivora,Felidae,Leopardus,Leopardus pardalis,-53.37,-24.89,2014,atlantic_camtrap
1244,Carnivora,Felidae,Leopardus,Leopardus sp.,-53.37,-24.89,2014,atlantic_camtrap
1245,Carnivora,Procyonidae,Nasua,Nasua nasua,-53.37,-24.89,2014,atlantic_camtrap
1246,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-53.37,-24.89,2014,atlantic_camtrap
1247,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.37,-24.89,2014,atlantic_camtrap
1248,Cingulata,Dasypodidae,Dasypus,Dasypus sp.,-53.37,-24.89,2014,atlantic_camtrap
1249,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta sp.,-53.37,-24.89,2014,atlantic_camtrap
1250,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.37,-24.89,2014,atlantic_camtrap
1251,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-53.37,-24.89,2014,atlantic_camtrap
1252,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-53.37,-24.89,2014,atlantic_camtrap
1253,Artiodactyla,Cervidae,Mazama,Mazama nana,-53.35,-25,2014,atlantic_camtrap
1254,Carnivora,Felidae,Leopardus,Leopardus wiedii,-53.35,-25,2014,atlantic_camtrap
1255,Carnivora,Mustelidae,Eira,Eira barbara,-53.35,-25,2014,atlantic_camtrap
1256,Carnivora,Procyonidae,Nasua,Nasua nasua,-53.35,-25,2014,atlantic_camtrap
1257,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.35,-25,2014,atlantic_camtrap
1258,Cingulata,Dasypodidae,Dasypus,Dasypus sp.,-53.35,-25,2014,atlantic_camtrap
1259,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta sp.,-53.35,-25,2014,atlantic_camtrap
1260,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-53.35,-25,2014,atlantic_camtrap
1261,Artiodactyla,Cervidae,Mazama,Mazama nana,-53.34,-24.79,2015,atlantic_camtrap
1262,Carnivora,Canidae,Canis,Canis familiaris,-53.34,-24.79,2015,atlantic_camtrap
1263,Carnivora,Felidae,Leopardus,Leopardus guttulus,-53.34,-24.79,2015,atlantic_camtrap
1264,Carnivora,Felidae,Leopardus,Leopardus sp.,-53.34,-24.79,2015,atlantic_camtrap
1265,Carnivora,Felidae,Puma,Puma yagouaroundi,-53.34,-24.79,2015,atlantic_camtrap
1266,Carnivora,Mustelidae,Eira,Eira barbara,-53.34,-24.79,2015,atlantic_camtrap
1267,Carnivora,Procyonidae,Nasua,Nasua nasua,-53.34,-24.79,2015,atlantic_camtrap
1268,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-53.34,-24.79,2015,atlantic_camtrap
1269,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.34,-24.79,2015,atlantic_camtrap
1270,Cingulata,Dasypodidae,Dasypus,Dasypus sp.,-53.34,-24.79,2015,atlantic_camtrap
1271,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta sp.,-53.34,-24.79,2015,atlantic_camtrap
1272,Cingulata,Dasypodidae,Euphractus,Euphractus sexcinctus,-53.34,-24.79,2015,atlantic_camtrap
1273,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-53.34,-24.79,2015,atlantic_camtrap
1274,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.34,-24.79,2015,atlantic_camtrap
1275,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-53.34,-24.79,2015,atlantic_camtrap
1276,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-53.34,-24.79,2015,atlantic_camtrap
1277,Rodentia,Erethizontidae,Sphiggurus,Sphiggurus villosus,-53.34,-24.79,2015,atlantic_camtrap
1278,Rodentia,Sciuridae,Sciurus,Sciurus aestuans,-53.34,-24.79,2015,atlantic_camtrap
1279,Carnivora,Canidae,Canis,Canis familiaris,-53.29,-25,2013,atlantic_camtrap
1280,Carnivora,Felidae,Leopardus,Leopardus wiedii,-53.29,-25,2013,atlantic_camtrap
1281,Carnivora,Procyonidae,Nasua,Nasua nasua,-53.29,-25,2013,atlantic_camtrap
1282,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.29,-25,2013,atlantic_camtrap
1283,Cingulata,Dasypodidae,Dasypus,Dasypus sp.,-53.29,-25,2013,atlantic_camtrap
1284,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta sp.,-53.29,-25,2013,atlantic_camtrap
1285,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-53.29,-25,2013,atlantic_camtrap
1286,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-53.29,-25,2013,atlantic_camtrap
1287,Carnivora,Canidae,Canis,Canis familiaris,-53.51,-24.94,2014,atlantic_camtrap
1288,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-53.51,-24.94,2014,atlantic_camtrap
1289,Carnivora,Felidae,Leopardus,Leopardus guttulus,-53.51,-24.94,2014,atlantic_camtrap
1290,Carnivora,Felidae,Puma,Puma yagouaroundi,-53.51,-24.94,2014,atlantic_camtrap
1291,Carnivora,Procyonidae,Nasua,Nasua nasua,-53.51,-24.94,2014,atlantic_camtrap
1292,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.51,-24.94,2014,atlantic_camtrap
1293,Cingulata,Dasypodidae,Dasypus,Dasypus sp.,-53.51,-24.94,2014,atlantic_camtrap
1294,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta sp.,-53.51,-24.94,2014,atlantic_camtrap
1295,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-53.51,-24.94,2014,atlantic_camtrap
1296,Carnivora,Canidae,Canis,Canis familiaris,-53.43,-24.95,2014,atlantic_camtrap
1297,Carnivora,Felidae,Felis,Felis catus,-53.43,-24.95,2014,atlantic_camtrap
1298,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.43,-24.95,2014,atlantic_camtrap
1299,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-53.43,-24.95,2014,atlantic_camtrap
1300,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-53.43,-24.95,2014,atlantic_camtrap
1301,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-53.43,-24.95,2014,atlantic_camtrap
1302,Artiodactyla,Cervidae,Mazama,Mazama nana,-53.44,-24.95,2013,atlantic_camtrap
1303,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.44,-24.95,2013,atlantic_camtrap
1304,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-53.44,-24.95,2013,atlantic_camtrap
1305,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.44,-24.95,2013,atlantic_camtrap
1306,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-53.44,-24.95,2013,atlantic_camtrap
1307,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-53.44,-24.95,2013,atlantic_camtrap
1308,Artiodactyla,Cervidae,Mazama,Mazama americana,-53.86,-25.46,2016,atlantic_camtrap
1309,Artiodactyla,Cervidae,Mazama,Mazama nana,-53.86,-25.46,2016,atlantic_camtrap
1310,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-53.86,-25.46,2016,atlantic_camtrap
1311,Artiodactyla,Tayassuidae,Tayassu,Tayassu pecari,-53.86,-25.46,2016,atlantic_camtrap
1312,Carnivora,Canidae,Canis,Canis familiaris,-53.86,-25.46,2016,atlantic_camtrap
1313,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-53.86,-25.46,2016,atlantic_camtrap
1314,Carnivora,Felidae,Leopardus,Leopardus pardalis,-53.86,-25.46,2016,atlantic_camtrap
1315,Carnivora,Felidae,Leopardus,Leopardus guttulus,-53.86,-25.46,2016,atlantic_camtrap
1316,Carnivora,Felidae,Leopardus,Leopardus wiedii,-53.86,-25.46,2016,atlantic_camtrap
1317,Carnivora,Felidae,Panthera,Panthera onca,-53.86,-25.46,2016,atlantic_camtrap
1318,Carnivora,Felidae,Puma,Puma concolor,-53.86,-25.46,2016,atlantic_camtrap
1319,Carnivora,Felidae,Puma,Puma yagouaroundi,-53.86,-25.46,2016,atlantic_camtrap
1320,Carnivora,Mustelidae,Eira,Eira barbara,-53.86,-25.46,2016,atlantic_camtrap
1321,Carnivora,Procyonidae,Nasua,Nasua nasua,-53.86,-25.46,2016,atlantic_camtrap
1322,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-53.86,-25.46,2016,atlantic_camtrap
1323,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-53.86,-25.46,2016,atlantic_camtrap
1324,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-53.86,-25.46,2016,atlantic_camtrap
1325,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-53.86,-25.46,2016,atlantic_camtrap
1326,Lagomorpha,Leporidae,Sylvilagus,Sylvilagus brasiliensis,-53.86,-25.46,2016,atlantic_camtrap
1327,Pilosa,Myrmecophagidae,Myrmecophaga,Myrmecophaga tridactyla,-53.86,-25.46,2016,atlantic_camtrap
1328,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-53.86,-25.46,2016,atlantic_camtrap
1329,Primates,Cebidae,Sapajus,Sapajus nigritus,-53.86,-25.46,2016,atlantic_camtrap
1330,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-53.86,-25.46,2016,atlantic_camtrap
1331,Rodentia,Cuniculidae,Cuniculus,Cuniculus paca,-53.86,-25.46,2016,atlantic_camtrap
1332,Rodentia,Dasyproctidae,Dasyprocta,Dasyprocta azarae,-53.86,-25.46,2016,atlantic_camtrap
1333,Rodentia,Sciuridae,Sciurus,Sciurus aestuans,-53.86,-25.46,2016,atlantic_camtrap
1334,Artiodactyla,Cervidae,Mazama,Mazama americana,-49.52,-27.62,2012,atlantic_camtrap
1335,Artiodactyla,Cervidae,Mazama,Mazama nana,-49.52,-27.62,2012,atlantic_camtrap
1336,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-49.52,-27.62,2012,atlantic_camtrap
1337,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-49.52,-27.62,2012,atlantic_camtrap
1338,Carnivora,Felidae,Leopardus,Leopardus guttulus,-49.52,-27.62,2012,atlantic_camtrap
1339,Carnivora,Mustelidae,Eira,Eira barbara,-49.52,-27.62,2012,atlantic_camtrap
1340,Carnivora,Mustelidae,Galictis,Galictis cuja,-49.52,-27.62,2012,atlantic_camtrap
1341,Carnivora,Procyonidae,Nasua,Nasua nasua,-49.52,-27.62,2012,atlantic_camtrap
1342,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-49.52,-27.62,2012,atlantic_camtrap
1343,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-49.52,-27.62,2012,atlantic_camtrap
1344,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-49.52,-27.62,2012,atlantic_camtrap
1345,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-49.52,-27.62,2012,atlantic_camtrap
1346,Artiodactyla,Bovidae,Bos,Bos taurus,-50.31,-27.13,2012,atlantic_camtrap
1347,Carnivora,Canidae,Canis,Canis familiaris,-50.31,-27.13,2012,atlantic_camtrap
1348,Carnivora,Canidae,Cerdocyon,Cerdocyon thous,-50.31,-27.13,2012,atlantic_camtrap
1349,Carnivora,Felidae,Leopardus,Leopardus guttulus,-50.31,-27.13,2012,atlantic_camtrap
1350,Carnivora,Mustelidae,Eira,Eira barbara,-50.31,-27.13,2012,atlantic_camtrap
1351,Carnivora,Procyonidae,Nasua,Nasua nasua,-50.31,-27.13,2012,atlantic_camtrap
1352,Artiodactyla,Bovidae,Bos,Bos taurus,-49.79,-27.9,2012,atlantic_camtrap
1353,Artiodactyla,Cervidae,Mazama,Mazama americana,-49.79,-27.9,2012,atlantic_camtrap
1354,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-49.79,-27.9,2012,atlantic_camtrap
1355,Carnivora,Canidae,Canis,Canis familiaris,-49.79,-27.9,2012,atlantic_camtrap
1356,Carnivora,Felidae,Leopardus,Leopardus pardalis,-49.79,-27.9,2012,atlantic_camtrap
1357,Carnivora,Felidae,Leopardus,Leopardus guttulus,-49.79,-27.9,2012,atlantic_camtrap
1358,Carnivora,Mustelidae,Eira,Eira barbara,-49.79,-27.9,2012,atlantic_camtrap
1359,Carnivora,Procyonidae,Nasua,Nasua nasua,-49.79,-27.9,2012,atlantic_camtrap
1360,Carnivora,Procyonidae,Procyon,Procyon cancrivorus,-49.79,-27.9,2012,atlantic_camtrap
1361,Cingulata,Dasypodidae,Cabassous,Cabassous tatouay,-49.79,-27.9,2012,atlantic_camtrap
1362,Cingulata,Dasypodidae,Dasypus,Dasypus novemcinctus,-49.79,-27.9,2012,atlantic_camtrap
1363,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-49.79,-27.9,2012,atlantic_camtrap
1364,Pilosa,Myrmecophagidae,Tamandua,Tamandua tetradactyla,-49.79,-27.9,2012,atlantic_camtrap
1365,Artiodactyla,Cervidae,Mazama,Mazama americana,-49.96,-27.7,2012,atlantic_camtrap
1366,Artiodactyla,Tayassuidae,Pecari,Pecari tajacu,-49.96,-27.7,2012,atlantic_camtrap
1367,Carnivora,Canidae,Canis,Canis familiaris,-49.96,-27.7,2012,atlantic_camtrap
1368,Carnivora,Mustelidae,Eira,Eira barbara,-49.96,-27.7,2012,atlantic_camtrap
1369,Carnivora,Procyonidae,Nasua,Nasua nasua,-49.96,-27.7,2012,atlantic_camtrap
1370,Rodentia,Caviidae,Hydrochoerus,Hydrochoerus hydrochaeris,-49.96,-27.7,2012,atlantic_camtrap
1371,Artiodactyla,Cervidae,Mazama,Mazama americana,-50.44,-26.75,2012,atlantic_camtrap
1372,Artiodactyla,Cervidae,Mazama,Mazama gouazoubira,-50.44,-26.75,2012,atlantic_camtrap
1373,Carnivora,Canidae,Canis,Canis familiaris,-50.44,-26.75,2012,atlantic_camtrap
