rowid,order,family,genus,species,longitude,latitude,year,source
471,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys flavescens,-43.37218,-19.88694,2004,atlantic_small_mammals_abu
472,Rodentia,Cricetidae,Oxymycterus,Oxymycterus dasytrichus,-43.37218,-19.88694,2004,atlantic_small_mammals_abu
473,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-43.37218,-19.88694,2004,atlantic_small_mammals_abu
474,Rodentia,Muridae,Rattus,Rattus norvegicus,-43.37218,-19.88694,2004,atlantic_small_mammals_abu
475,Rodentia,Echimyidae,Trinomys,Trinomys setosus,-43.37218,-19.88694,2004,atlantic_small_mammals_abu
476,Rodentia,Cricetidae,Akodon,Akodon montensis,-43.88333,-19.93333,2004,atlantic_small_mammals_abu
477,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-43.88333,-19.93333,2004,atlantic_small_mammals_abu
478,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus agilis,-43.88333,-19.93333,2004,atlantic_small_mammals_abu
479,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-43.88333,-19.93333,2004,atlantic_small_mammals_abu
480,Rodentia,Muridae,Mus,Mus musculus,-43.88333,-19.93333,2004,atlantic_small_mammals_abu
481,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-43.88333,-19.93333,2004,atlantic_small_mammals_abu
482,Rodentia,Cricetidae,Rhipidomys,Rhipidomys mastacalis,-43.88333,-19.93333,2004,atlantic_small_mammals_abu
483,Rodentia,Cricetidae,Akodon,Akodon cursor,-40.53333,-19.95,2001,atlantic_small_mammals_abu
484,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.53333,-19.95,2001,atlantic_small_mammals_abu
485,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-40.53333,-19.95,2001,atlantic_small_mammals_abu
486,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-40.53333,-19.95,2001,atlantic_small_mammals_abu
487,Rodentia,Echimyidae,Kannabateomys,Kannabateomys amblyonyx,-40.53333,-19.95,2001,atlantic_small_mammals_abu
488,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-40.53333,-19.95,2001,atlantic_small_mammals_abu
489,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-40.53333,-19.95,2001,atlantic_small_mammals_abu
490,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis domestica,-40.53333,-19.95,2001,atlantic_small_mammals_abu
491,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-40.53333,-19.95,2001,atlantic_small_mammals_abu
492,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-40.53333,-19.95,2001,atlantic_small_mammals_abu
493,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-40.53333,-19.95,2001,atlantic_small_mammals_abu
494,Rodentia,Echimyidae,Phyllomys,Phyllomys pattoni,-40.53333,-19.95,2001,atlantic_small_mammals_abu
495,Rodentia,Cricetidae,Thaptomys,Thaptomys nigrita,-40.53333,-19.95,2001,atlantic_small_mammals_abu
496,Rodentia,Echimyidae,Trinomys,Trinomys paratus,-40.53333,-19.95,2001,atlantic_small_mammals_abu
497,Rodentia,Cricetidae,Akodon,Akodon cursor,-40.51667,-19.95,2001,atlantic_small_mammals_abu
498,Didelphimorphia,Didelphidae,Caluromys,Caluromys philander,-40.51667,-19.95,2001,atlantic_small_mammals_abu
499,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.51667,-19.95,2001,atlantic_small_mammals_abu
500,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-40.51667,-19.95,2001,atlantic_small_mammals_abu
501,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-40.51667,-19.95,2001,atlantic_small_mammals_abu
502,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus brasiliensis,-40.51667,-19.95,2001,atlantic_small_mammals_abu
503,Rodentia,Cricetidae,Juliomys,Juliomys pictipes,-40.51667,-19.95,2001,atlantic_small_mammals_abu
504,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-40.51667,-19.95,2001,atlantic_small_mammals_abu
505,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-40.51667,-19.95,2001,atlantic_small_mammals_abu
506,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-40.51667,-19.95,2001,atlantic_small_mammals_abu
507,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-40.51667,-19.95,2001,atlantic_small_mammals_abu
508,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-40.51667,-19.95,2001,atlantic_small_mammals_abu
509,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-40.51667,-19.95,2001,atlantic_small_mammals_abu
510,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-40.51667,-19.95,2001,atlantic_small_mammals_abu
511,Rodentia,Muridae,Rattus,Rattus rattus,-40.51667,-19.95,2001,atlantic_small_mammals_abu
512,Rodentia,Cricetidae,Rhipidomys,Rhipidomys mastacalis,-40.51667,-19.95,2001,atlantic_small_mammals_abu
513,Rodentia,Cricetidae,Thaptomys,Thaptomys nigrita,-40.51667,-19.95,2001,atlantic_small_mammals_abu
514,Rodentia,Echimyidae,Trinomys,Trinomys paratus,-40.51667,-19.95,2001,atlantic_small_mammals_abu
515,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.58333,-19.96667,2003,atlantic_small_mammals_abu
516,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-40.58333,-19.96667,2003,atlantic_small_mammals_abu
517,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-40.58333,-19.96667,2003,atlantic_small_mammals_abu
518,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus brasiliensis,-40.58333,-19.96667,2003,atlantic_small_mammals_abu
519,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-40.58333,-19.96667,2003,atlantic_small_mammals_abu
520,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-40.58333,-19.96667,2003,atlantic_small_mammals_abu
521,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-40.58333,-19.96667,2003,atlantic_small_mammals_abu
522,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-40.58333,-19.96667,2003,atlantic_small_mammals_abu
523,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-40.58333,-19.96667,2003,atlantic_small_mammals_abu
524,Rodentia,Cricetidae,Rhipidomys,Rhipidomys mastacalis,-40.58333,-19.96667,2003,atlantic_small_mammals_abu
525,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-42.73944,-20.07111,1986,atlantic_small_mammals_abu
526,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus agilis,-42.73944,-20.07111,1986,atlantic_small_mammals_abu
527,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-42.73944,-20.07111,1986,atlantic_small_mammals_abu
528,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-42.73944,-20.07111,1986,atlantic_small_mammals_abu
529,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-42.73944,-20.07111,1986,atlantic_small_mammals_abu
530,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-42.73944,-20.07111,1986,atlantic_small_mammals_abu
531,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-42.73944,-20.07111,1986,atlantic_small_mammals_abu
532,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-42.73944,-20.07111,1986,atlantic_small_mammals_abu
533,Rodentia,Echimyidae,Trinomys,Trinomys setosus,-42.73944,-20.07111,1986,atlantic_small_mammals_abu
534,Rodentia,Cricetidae,Akodon,Akodon cursor,-40.31444,-20.15833,2013,atlantic_small_mammals_abu
535,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.31444,-20.15833,2013,atlantic_small_mammals_abu
536,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-40.31444,-20.15833,2013,atlantic_small_mammals_abu
537,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-40.31444,-20.15833,2013,atlantic_small_mammals_abu
538,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-40.31444,-20.15833,2013,atlantic_small_mammals_abu
539,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis americana,-40.31444,-20.15833,2013,atlantic_small_mammals_abu
540,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-40.31444,-20.15833,2013,atlantic_small_mammals_abu
541,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-40.31444,-20.15833,2013,atlantic_small_mammals_abu
542,Rodentia,Echimyidae,Trinomys,Trinomys paratus,-40.31444,-20.15833,2013,atlantic_small_mammals_abu
543,Rodentia,Cricetidae,Akodon,Akodon cursor,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
544,Didelphimorphia,Didelphidae,Caluromys,Caluromys philander,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
545,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
546,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
547,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
548,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus brasiliensis,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
549,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
550,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
551,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
552,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
553,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
554,Rodentia,Cricetidae,Oxymycterus,Oxymycterus sp.,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
555,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
556,Rodentia,Echimyidae,Phyllomys,Phyllomys pattoni,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
557,Rodentia,Echimyidae,Trinomys,Trinomys paratus,-40.46667,-20.26667,1988,atlantic_small_mammals_abu
558,Rodentia,Cricetidae,Akodon,Akodon cursor,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
559,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
560,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
561,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
562,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
563,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
564,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
565,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis americana,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
566,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis domestica,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
567,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
568,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
569,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
570,Rodentia,Cricetidae,Rhipidomys,Rhipidomys mastacalis,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
571,Rodentia,Echimyidae,Trinomys,Trinomys paratus,-40.46667,-20.26667,2001,atlantic_small_mammals_abu
572,Rodentia,Cricetidae,Akodon,Akodon cursor,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
573,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
574,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
575,Rodentia,Cricetidae,Juliomys,Juliomys pictipes,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
576,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
577,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
578,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
579,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis americana,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
580,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis iheringi,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
581,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
582,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
583,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
584,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
585,Rodentia,Echimyidae,Phyllomys,Phyllomys pattoni,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
586,Rodentia,Muridae,Rattus,Rattus rattus,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
587,Rodentia,Cricetidae,Rhipidomys,Rhipidomys mastacalis,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
588,Rodentia,Cricetidae,Thaptomys,Thaptomys nigrita,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
589,Rodentia,Echimyidae,Trinomys,Trinomys paratus,-40.46667,-20.26667,2008,atlantic_small_mammals_abu
590,Didelphimorphia,Didelphidae,Caluromys,Caluromys philander,-40.33389,-20.30306,2005,atlantic_small_mammals_abu
591,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.33389,-20.30306,2005,atlantic_small_mammals_abu
592,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus brasiliensis,-40.33389,-20.30306,2005,atlantic_small_mammals_abu
593,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,-40.33389,-20.30306,2005,atlantic_small_mammals_abu
594,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-40.33389,-20.30306,2005,atlantic_small_mammals_abu
595,Rodentia,Echimyidae,Phyllomys,Phyllomys pattoni,-40.33389,-20.30306,2005,atlantic_small_mammals_abu
596,Rodentia,Muridae,Rattus,Rattus rattus,-40.33389,-20.30306,2005,atlantic_small_mammals_abu
597,Rodentia,Cricetidae,Akodon,Akodon cursor,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
598,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
599,NA,NA,Euryzygomatomys,Euryzygomatomys spinosus,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
600,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
601,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
602,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
603,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
604,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis americana,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
605,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
606,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
607,Rodentia,Cricetidae,Oxymycterus,Oxymycterus dasytrichus,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
608,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
609,Rodentia,Echimyidae,Phyllomys,Phyllomys pattoni,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
610,Rodentia,Muridae,Rattus,Rattus rattus,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
611,Rodentia,Echimyidae,Trinomys,Trinomys paratus,-40.49167,-20.36667,1982,atlantic_small_mammals_abu
612,Rodentia,Cricetidae,Akodon,Akodon cursor,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
613,Didelphimorphia,Didelphidae,Caluromys,Caluromys philander,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
614,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
615,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
616,Rodentia,Sciuridae,Guerlinguetus,Guerlinguetus brasiliensis,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
617,Didelphimorphia,Didelphidae,Marmosa,Marmosa murina,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
618,Didelphimorphia,Didelphidae,Marmosa,Marmosa paraguayana,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
619,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
620,Didelphimorphia,Didelphidae,Metachirus,Metachirus nudicaudatus,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
621,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis americana,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
622,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
623,Rodentia,Cricetidae,Oecomys,Oecomys catherinae,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
624,Rodentia,Cricetidae,Rhipidomys,Rhipidomys mastacalis,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
625,Rodentia,Echimyidae,Trinomys,Trinomys paratus,-40.47206,-20.37222,2007,atlantic_small_mammals_abu
626,Rodentia,Cricetidae,Akodon,Akodon cursor,-41.8,-20.46667,1992,atlantic_small_mammals_abu
627,Rodentia,Cricetidae,Akodon,Akodon mystax,-41.8,-20.46667,1992,atlantic_small_mammals_abu
628,Rodentia,Cricetidae,Brucepattersonius,Brucepattersonius griserufescens,-41.8,-20.46667,1992,atlantic_small_mammals_abu
629,Rodentia,Cricetidae,Calomys,Calomys sp.,-41.8,-20.46667,1992,atlantic_small_mammals_abu
630,Rodentia,Cricetidae,Castoria,Castoria angustidens,-41.8,-20.46667,1992,atlantic_small_mammals_abu
631,Rodentia,Caviidae,Cavia,Cavia aperea,-41.8,-20.46667,1992,atlantic_small_mammals_abu
632,Rodentia,Cricetidae,Delomys,Delomys altimontanus,-41.8,-20.46667,1992,atlantic_small_mammals_abu
633,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-41.8,-20.46667,1992,atlantic_small_mammals_abu
634,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-41.8,-20.46667,1992,atlantic_small_mammals_abu
635,NA,NA,Euryzygomatomys,Euryzygomatomys spinosus,-41.8,-20.46667,1992,atlantic_small_mammals_abu
636,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-41.8,-20.46667,1992,atlantic_small_mammals_abu
637,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis sp.,-41.8,-20.46667,1992,atlantic_small_mammals_abu
638,Rodentia,Cricetidae,Necromys,Necromys lasiurus,-41.8,-20.46667,1992,atlantic_small_mammals_abu
639,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-41.8,-20.46667,1992,atlantic_small_mammals_abu
640,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys flavescens,-41.8,-20.46667,1992,atlantic_small_mammals_abu
641,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-41.8,-20.46667,1992,atlantic_small_mammals_abu
642,Rodentia,Cricetidae,Oxymycterus,Oxymycterus caparaoe,-41.8,-20.46667,1992,atlantic_small_mammals_abu
643,Rodentia,Cricetidae,Oxymycterus,Oxymycterus dasytrichus,-41.8,-20.46667,1992,atlantic_small_mammals_abu
644,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-41.8,-20.46667,1992,atlantic_small_mammals_abu
645,Rodentia,Cricetidae,Sooretamys,Sooretamys angouya,-41.8,-20.46667,1992,atlantic_small_mammals_abu
646,Rodentia,Cricetidae,Thaptomys,Thaptomys nigrita,-41.8,-20.46667,1992,atlantic_small_mammals_abu
647,Rodentia,Echimyidae,Trinomys,Trinomys gratiosus,-41.8,-20.46667,1992,atlantic_small_mammals_abu
648,Rodentia,Cricetidae,Bibimys,Bibimys labiosus,-43.6125,-20.49583,2010,atlantic_small_mammals_abu
649,Rodentia,Cricetidae,Blarinomys,Blarinomys breviceps,-43.6125,-20.49583,2010,atlantic_small_mammals_abu
650,Rodentia,Cricetidae,Calomys,Calomys tener,-43.6125,-20.49583,2010,atlantic_small_mammals_abu
651,Rodentia,Cricetidae,Castoria,Castoria angustidens,-43.6125,-20.49583,2010,atlantic_small_mammals_abu
652,Didelphimorphia,Didelphidae,Didelphis,Didelphis albiventris,-43.6125,-20.49583,2010,atlantic_small_mammals_abu
653,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-43.6125,-20.49583,2010,atlantic_small_mammals_abu
654,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis americana,-43.6125,-20.49583,2010,atlantic_small_mammals_abu
655,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis domestica,-43.6125,-20.49583,2010,atlantic_small_mammals_abu
656,Rodentia,Cricetidae,Necromys,Necromys lasiurus,-43.6125,-20.49583,2010,atlantic_small_mammals_abu
657,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-43.6125,-20.49583,2010,atlantic_small_mammals_abu
658,Rodentia,Cricetidae,Rhagomys,Rhagomys rufescens,-43.6125,-20.49583,2010,atlantic_small_mammals_abu
659,Rodentia,Cricetidae,Akodon,Akodon cursor,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
660,Rodentia,Cricetidae,Brucepattersonius,Brucepattersonius griserufescens,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
661,Rodentia,Cricetidae,Delomys,Delomys sublineatus,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
662,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
663,Rodentia,Cricetidae,Euryoryzomys,Euryoryzomys russatus,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
664,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus microtarsus,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
665,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
666,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis americana,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
667,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
668,Rodentia,Cricetidae,Oxymycterus,Oxymycterus dasytrichus,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
669,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
670,Rodentia,Cricetidae,Rhagomys,Rhagomys rufescens,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
671,Rodentia,Cricetidae,Rhipidomys,Rhipidomys mastacalis,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
672,Rodentia,Cricetidae,Thaptomys,Thaptomys nigrita,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
673,Rodentia,Echimyidae,Trinomys,Trinomys gratiosus,-41.13472,-20.52167,2014,atlantic_small_mammals_abu
674,Didelphimorphia,Didelphidae,Didelphis,Didelphis aurita,-41.18139,-20.59833,2014,atlantic_small_mammals_abu
675,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-41.18139,-20.59833,2014,atlantic_small_mammals_abu
676,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-41.18139,-20.59833,2014,atlantic_small_mammals_abu
677,Rodentia,Cricetidae,Akodon,Akodon cursor,-42.4,-20.6,2004,atlantic_small_mammals_abu
678,Rodentia,Cricetidae,Calomys,Calomys tener,-42.4,-20.6,2004,atlantic_small_mammals_abu
679,Rodentia,Cricetidae,Castoria,Castoria angustidens,-42.4,-20.6,2004,atlantic_small_mammals_abu
680,Rodentia,Cricetidae,Cerradomys,Cerradomys subflavus,-42.4,-20.6,2004,atlantic_small_mammals_abu
681,Rodentia,Cricetidae,Delomys,Delomys sublineatus,-42.4,-20.6,2004,atlantic_small_mammals_abu
682,Didelphimorphia,Didelphidae,Gracilinanus,Gracilinanus agilis,-42.4,-20.6,2004,atlantic_small_mammals_abu
683,Rodentia,Cricetidae,Juliomys,Juliomys ossitenuis,-42.4,-20.6,2004,atlantic_small_mammals_abu
684,Didelphimorphia,Didelphidae,Marmosops,Marmosops incanus,-42.4,-20.6,2004,atlantic_small_mammals_abu
685,Didelphimorphia,Didelphidae,Marmosops,Marmosops paulensis,-42.4,-20.6,2004,atlantic_small_mammals_abu
686,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis americana,-42.4,-20.6,2004,atlantic_small_mammals_abu
687,Didelphimorphia,Didelphidae,Monodelphis,Monodelphis scalops,-42.4,-20.6,2004,atlantic_small_mammals_abu
688,Rodentia,Cricetidae,Necromys,Necromys lasiurus,-42.4,-20.6,2004,atlantic_small_mammals_abu
689,Rodentia,Cricetidae,Nectomys,Nectomys squamipes,-42.4,-20.6,2004,atlantic_small_mammals_abu
690,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys flavescens,-42.4,-20.6,2004,atlantic_small_mammals_abu
691,Rodentia,Cricetidae,Oligoryzomys,Oligoryzomys nigripes,-42.4,-20.6,2004,atlantic_small_mammals_abu
692,Rodentia,Cricetidae,Oxymycterus,Oxymycterus dasytrichus,-42.4,-20.6,2004,atlantic_small_mammals_abu
693,Didelphimorphia,Didelphidae,Philander,Philander frenatus,-42.4,-20.6,2004,atlantic_small_mammals_abu
694,Rodentia,Cricetidae,Rhipidomys,Rhipidomys mastacalis,-42.4,-20.6,2004,atlantic_small_mammals_abu
695,Rodentia,Cricetidae,Sooretamys,Sooretamys angouya,-42.4,-20.6,2004,atlantic_small_mammals_abu
696,Rodentia,Cricetidae,Thaptomys,Thaptomys nigrita,-42.4,-20.6,2004,atlantic_small_mammals_abu
